NUMBERS;RECORDS
7181;WFDBRecords/08/081/JS07493
7182;WFDBRecords/08/081/JS07494
7183;WFDBRecords/08/081/JS07495
7184;WFDBRecords/08/081/JS07496
7185;WFDBRecords/08/081/JS07497
7186;WFDBRecords/08/081/JS07498
7187;WFDBRecords/08/081/JS07499
7188;WFDBRecords/08/081/JS07500
7189;WFDBRecords/08/081/JS07501
7190;WFDBRecords/08/081/JS07502
7191;WFDBRecords/08/081/JS07503
7192;WFDBRecords/08/081/JS07504
7193;WFDBRecords/08/081/JS07505
7194;WFDBRecords/08/081/JS07506
7195;WFDBRecords/08/081/JS07507
7196;WFDBRecords/08/081/JS07508
7197;WFDBRecords/08/081/JS07509
7198;WFDBRecords/08/081/JS07510
7199;WFDBRecords/08/081/JS07511
7200;WFDBRecords/08/082/JS07512
7201;WFDBRecords/08/082/JS07513
7202;WFDBRecords/08/082/JS07514
7203;WFDBRecords/08/082/JS07515
7204;WFDBRecords/08/082/JS07516
7205;WFDBRecords/08/082/JS07517
7206;WFDBRecords/08/082/JS07518
7207;WFDBRecords/08/082/JS07519
7208;WFDBRecords/08/082/JS07520
7209;WFDBRecords/08/082/JS07521
7210;WFDBRecords/08/082/JS07522
7211;WFDBRecords/08/082/JS07523
7212;WFDBRecords/08/082/JS07524
7213;WFDBRecords/08/082/JS07525
7214;WFDBRecords/08/082/JS07526
7215;WFDBRecords/08/082/JS07528
7216;WFDBRecords/08/082/JS07529
7217;WFDBRecords/08/082/JS07530
7218;WFDBRecords/08/082/JS07531
7219;WFDBRecords/08/082/JS07532
7220;WFDBRecords/08/082/JS07533
7221;WFDBRecords/08/082/JS07534
7222;WFDBRecords/08/082/JS07535
7223;WFDBRecords/08/082/JS07536
7224;WFDBRecords/08/082/JS07537
7225;WFDBRecords/08/082/JS07538
7226;WFDBRecords/08/082/JS07539
7227;WFDBRecords/08/082/JS07540
7228;WFDBRecords/08/082/JS07541
7229;WFDBRecords/08/082/JS07542
7230;WFDBRecords/08/082/JS07543
7231;WFDBRecords/08/082/JS07544
7232;WFDBRecords/08/082/JS07545
7233;WFDBRecords/08/082/JS07546
7234;WFDBRecords/08/082/JS07547
7235;WFDBRecords/08/082/JS07548
7236;WFDBRecords/08/082/JS07549
7237;WFDBRecords/08/082/JS07550
7238;WFDBRecords/08/082/JS07551
7239;WFDBRecords/08/082/JS07552
7240;WFDBRecords/08/082/JS07553
7241;WFDBRecords/08/082/JS07554
7242;WFDBRecords/08/082/JS07555
7243;WFDBRecords/08/082/JS07556
7244;WFDBRecords/08/082/JS07557
7245;WFDBRecords/08/082/JS07558
7246;WFDBRecords/08/082/JS07559
7247;WFDBRecords/08/082/JS07560
7248;WFDBRecords/08/082/JS07561
7249;WFDBRecords/08/082/JS07562
7250;WFDBRecords/08/082/JS07563
7251;WFDBRecords/08/082/JS07564
7252;WFDBRecords/08/082/JS07565
7253;WFDBRecords/08/082/JS07567
7254;WFDBRecords/08/082/JS07568
7255;WFDBRecords/08/082/JS07569
7256;WFDBRecords/08/082/JS07570
7257;WFDBRecords/08/082/JS07571
7258;WFDBRecords/08/082/JS07572
7259;WFDBRecords/08/082/JS07573
7260;WFDBRecords/08/082/JS07574
7261;WFDBRecords/08/082/JS07575
7262;WFDBRecords/08/082/JS07576
7263;WFDBRecords/08/082/JS07577
7264;WFDBRecords/08/082/JS07578
7265;WFDBRecords/08/082/JS07579
7266;WFDBRecords/08/082/JS07580
7267;WFDBRecords/08/082/JS07581
7268;WFDBRecords/08/082/JS07582
7269;WFDBRecords/08/082/JS07583
7270;WFDBRecords/08/082/JS07584
7271;WFDBRecords/08/082/JS07586
7272;WFDBRecords/08/082/JS07587
7273;WFDBRecords/08/082/JS07588
7274;WFDBRecords/08/082/JS07589
7275;WFDBRecords/08/082/JS07590
7276;WFDBRecords/08/082/JS07591
7277;WFDBRecords/08/082/JS07592
7278;WFDBRecords/08/082/JS07593
7279;WFDBRecords/08/082/JS07594
7280;WFDBRecords/08/082/JS07595
7281;WFDBRecords/08/082/JS07596
7282;WFDBRecords/08/082/JS07597
7283;WFDBRecords/08/082/JS07598
7284;WFDBRecords/08/082/JS07599
7285;WFDBRecords/08/082/JS07600
7286;WFDBRecords/08/082/JS07601
7287;WFDBRecords/08/082/JS07602
7288;WFDBRecords/08/082/JS07603
7289;WFDBRecords/08/082/JS07605
7290;WFDBRecords/08/082/JS07606
7291;WFDBRecords/08/082/JS07607
7292;WFDBRecords/08/082/JS07608
7293;WFDBRecords/08/082/JS07609
7294;WFDBRecords/08/082/JS07610
7295;WFDBRecords/08/082/JS07611
7296;WFDBRecords/08/082/JS07612
7297;WFDBRecords/08/082/JS07613
7298;WFDBRecords/08/082/JS07614
7299;WFDBRecords/08/082/JS07615
7300;WFDBRecords/08/083/JS07616
7301;WFDBRecords/08/083/JS07617
7302;WFDBRecords/08/083/JS07618
7303;WFDBRecords/08/083/JS07619
7304;WFDBRecords/08/083/JS07620
7305;WFDBRecords/08/083/JS07621
7306;WFDBRecords/08/083/JS07622
7307;WFDBRecords/08/083/JS07624
7308;WFDBRecords/08/083/JS07625
7309;WFDBRecords/08/083/JS07626
7310;WFDBRecords/08/083/JS07627
7311;WFDBRecords/08/083/JS07628
7312;WFDBRecords/08/083/JS07629
7313;WFDBRecords/08/083/JS07630
7314;WFDBRecords/08/083/JS07631
7315;WFDBRecords/08/083/JS07632
7316;WFDBRecords/08/083/JS07633
7317;WFDBRecords/08/083/JS07634
7318;WFDBRecords/08/083/JS07636
7319;WFDBRecords/08/083/JS07637
7320;WFDBRecords/08/083/JS07638
7321;WFDBRecords/08/083/JS07639
7322;WFDBRecords/08/083/JS07640
7323;WFDBRecords/08/083/JS07641
7324;WFDBRecords/08/083/JS07642
7325;WFDBRecords/08/083/JS07643
7326;WFDBRecords/08/083/JS07644
7327;WFDBRecords/08/083/JS07645
7328;WFDBRecords/08/083/JS07646
7329;WFDBRecords/08/083/JS07647
7330;WFDBRecords/08/083/JS07648
7331;WFDBRecords/08/083/JS07649
7332;WFDBRecords/08/083/JS07650
7333;WFDBRecords/08/083/JS07651
7334;WFDBRecords/08/083/JS07652
7335;WFDBRecords/08/083/JS07653
7336;WFDBRecords/08/083/JS07654
7337;WFDBRecords/08/083/JS07655
7338;WFDBRecords/08/083/JS07656
7339;WFDBRecords/08/083/JS07657
7340;WFDBRecords/08/083/JS07658
7341;WFDBRecords/08/083/JS07659
7342;WFDBRecords/08/083/JS07660
7343;WFDBRecords/08/083/JS07661
7344;WFDBRecords/08/083/JS07662
7345;WFDBRecords/08/083/JS07663
7346;WFDBRecords/08/083/JS07664
7347;WFDBRecords/08/083/JS07665
7348;WFDBRecords/08/083/JS07666
7349;WFDBRecords/08/083/JS07667
7350;WFDBRecords/08/083/JS07668
7351;WFDBRecords/08/083/JS07669
7352;WFDBRecords/08/083/JS07670
7353;WFDBRecords/08/083/JS07671
7354;WFDBRecords/08/083/JS07672
7355;WFDBRecords/08/083/JS07673
7356;WFDBRecords/08/083/JS07674
7357;WFDBRecords/08/083/JS07675
7358;WFDBRecords/08/083/JS07676
7359;WFDBRecords/08/083/JS07677
7360;WFDBRecords/08/083/JS07678
7361;WFDBRecords/08/083/JS07679
7362;WFDBRecords/08/083/JS07680
7363;WFDBRecords/08/083/JS07681
7364;WFDBRecords/08/083/JS07682
7365;WFDBRecords/08/083/JS07683
7366;WFDBRecords/08/083/JS07684
7367;WFDBRecords/08/083/JS07685
7368;WFDBRecords/08/083/JS07686
7369;WFDBRecords/08/083/JS07687
7370;WFDBRecords/08/083/JS07688
7371;WFDBRecords/08/083/JS07689
7372;WFDBRecords/08/083/JS07690
7373;WFDBRecords/08/083/JS07691
7374;WFDBRecords/08/083/JS07692
7375;WFDBRecords/08/083/JS07693
7376;WFDBRecords/08/083/JS07694
7377;WFDBRecords/08/083/JS07695
7378;WFDBRecords/08/083/JS07696
7379;WFDBRecords/08/083/JS07697
7380;WFDBRecords/08/083/JS07698
7381;WFDBRecords/08/083/JS07700
7382;WFDBRecords/08/083/JS07701
7383;WFDBRecords/08/083/JS07702
7384;WFDBRecords/08/083/JS07703
7385;WFDBRecords/08/083/JS07704
7386;WFDBRecords/08/083/JS07705
7387;WFDBRecords/08/083/JS07706
7388;WFDBRecords/08/083/JS07707
7389;WFDBRecords/08/083/JS07708
7390;WFDBRecords/08/083/JS07709
7391;WFDBRecords/08/083/JS07710
7392;WFDBRecords/08/083/JS07711
7393;WFDBRecords/08/083/JS07712
7394;WFDBRecords/08/083/JS07713
7395;WFDBRecords/08/083/JS07714
7396;WFDBRecords/08/083/JS07715
7397;WFDBRecords/08/083/JS07716
7398;WFDBRecords/08/083/JS07717
7399;WFDBRecords/08/083/JS07720
7400;WFDBRecords/08/084/JS07721
7401;WFDBRecords/08/084/JS07722
7402;WFDBRecords/08/084/JS07723
7403;WFDBRecords/08/084/JS07724
7404;WFDBRecords/08/084/JS07725
7405;WFDBRecords/08/084/JS07726
7406;WFDBRecords/08/084/JS07727
7407;WFDBRecords/08/084/JS07729
7408;WFDBRecords/08/084/JS07730
7409;WFDBRecords/08/084/JS07731
7410;WFDBRecords/08/084/JS07732
7411;WFDBRecords/08/084/JS07733
7412;WFDBRecords/08/084/JS07734
7413;WFDBRecords/08/084/JS07735
7414;WFDBRecords/08/084/JS07736
7415;WFDBRecords/08/084/JS07737
7416;WFDBRecords/08/084/JS07739
7417;WFDBRecords/08/084/JS07740
7418;WFDBRecords/08/084/JS07741
7419;WFDBRecords/08/084/JS07742
7420;WFDBRecords/08/084/JS07743
7421;WFDBRecords/08/084/JS07744
7422;WFDBRecords/08/084/JS07745
7423;WFDBRecords/08/084/JS07746
7424;WFDBRecords/08/084/JS07747
7425;WFDBRecords/08/084/JS07748
7426;WFDBRecords/08/084/JS07749
7427;WFDBRecords/08/084/JS07750
7428;WFDBRecords/08/084/JS07751
7429;WFDBRecords/08/084/JS07752
7430;WFDBRecords/08/084/JS07753
7431;WFDBRecords/08/084/JS07754
7432;WFDBRecords/08/084/JS07755
7433;WFDBRecords/08/084/JS07756
7434;WFDBRecords/08/084/JS07757
7435;WFDBRecords/08/084/JS07759
7436;WFDBRecords/08/084/JS07760
7437;WFDBRecords/08/084/JS07761
7438;WFDBRecords/08/084/JS07762
7439;WFDBRecords/08/084/JS07763
7440;WFDBRecords/08/084/JS07764
7441;WFDBRecords/08/084/JS07765
7442;WFDBRecords/08/084/JS07766
7443;WFDBRecords/08/084/JS07767
7444;WFDBRecords/08/084/JS07768
7445;WFDBRecords/08/084/JS07769
7446;WFDBRecords/08/084/JS07770
7447;WFDBRecords/08/084/JS07771
7448;WFDBRecords/08/084/JS07772
7449;WFDBRecords/08/084/JS07773
7450;WFDBRecords/08/084/JS07774
7451;WFDBRecords/08/084/JS07775
7452;WFDBRecords/08/084/JS07776
7453;WFDBRecords/08/084/JS07777
7454;WFDBRecords/08/084/JS07778
7455;WFDBRecords/08/084/JS07779
7456;WFDBRecords/08/084/JS07780
7457;WFDBRecords/08/084/JS07781
7458;WFDBRecords/08/084/JS07782
7459;WFDBRecords/08/084/JS07783
7460;WFDBRecords/08/084/JS07784
7461;WFDBRecords/08/084/JS07785
7462;WFDBRecords/08/084/JS07786
7463;WFDBRecords/08/084/JS07787
7464;WFDBRecords/08/084/JS07788
7465;WFDBRecords/08/084/JS07789
7466;WFDBRecords/08/084/JS07790
7467;WFDBRecords/08/084/JS07791
7468;WFDBRecords/08/084/JS07793
7469;WFDBRecords/08/084/JS07794
7470;WFDBRecords/08/084/JS07795
7471;WFDBRecords/08/084/JS07796
7472;WFDBRecords/08/084/JS07797
7473;WFDBRecords/08/084/JS07798
7474;WFDBRecords/08/084/JS07799
7475;WFDBRecords/08/084/JS07800
7476;WFDBRecords/08/084/JS07801
7477;WFDBRecords/08/084/JS07802
7478;WFDBRecords/08/084/JS07803
7479;WFDBRecords/08/084/JS07804
7480;WFDBRecords/08/084/JS07805
7481;WFDBRecords/08/084/JS07806
7482;WFDBRecords/08/084/JS07807
7483;WFDBRecords/08/084/JS07808
7484;WFDBRecords/08/084/JS07809
7485;WFDBRecords/08/084/JS07810
7486;WFDBRecords/08/084/JS07811
7487;WFDBRecords/08/084/JS07812
7488;WFDBRecords/08/084/JS07813
7489;WFDBRecords/08/084/JS07814
7490;WFDBRecords/08/084/JS07815
7491;WFDBRecords/08/084/JS07816
7492;WFDBRecords/08/084/JS07817
7493;WFDBRecords/08/084/JS07819
7494;WFDBRecords/08/084/JS07820
7495;WFDBRecords/08/084/JS07821
7496;WFDBRecords/08/084/JS07822
7497;WFDBRecords/08/084/JS07823
7498;WFDBRecords/08/084/JS07824
7499;WFDBRecords/08/084/JS07825
7500;WFDBRecords/08/085/JS07826
7501;WFDBRecords/08/085/JS07827
7502;WFDBRecords/08/085/JS07828
7503;WFDBRecords/08/085/JS07829
7504;WFDBRecords/08/085/JS07830
7505;WFDBRecords/08/085/JS07831
7506;WFDBRecords/08/085/JS07833
7507;WFDBRecords/08/085/JS07834
7508;WFDBRecords/08/085/JS07836
7509;WFDBRecords/08/085/JS07837
7510;WFDBRecords/08/085/JS07838
7511;WFDBRecords/08/085/JS07839
7512;WFDBRecords/08/085/JS07840
7513;WFDBRecords/08/085/JS07841
7514;WFDBRecords/08/085/JS07842
7515;WFDBRecords/08/085/JS07843
7516;WFDBRecords/08/085/JS07844
7517;WFDBRecords/08/085/JS07845
7518;WFDBRecords/08/085/JS07846
7519;WFDBRecords/08/085/JS07849
7520;WFDBRecords/08/085/JS07850
7521;WFDBRecords/08/085/JS07851
7522;WFDBRecords/08/085/JS07852
7523;WFDBRecords/08/085/JS07853
7524;WFDBRecords/08/085/JS07854
7525;WFDBRecords/08/085/JS07855
7526;WFDBRecords/08/085/JS07856
7527;WFDBRecords/08/085/JS07857
7528;WFDBRecords/08/085/JS07858
7529;WFDBRecords/08/085/JS07860
7530;WFDBRecords/08/085/JS07861
7531;WFDBRecords/08/085/JS07862
7532;WFDBRecords/08/085/JS07863
7533;WFDBRecords/08/085/JS07864
7534;WFDBRecords/08/085/JS07865
7535;WFDBRecords/08/085/JS07866
7536;WFDBRecords/08/085/JS07867
7537;WFDBRecords/08/085/JS07868
7538;WFDBRecords/08/085/JS07869
7539;WFDBRecords/08/085/JS07870
7540;WFDBRecords/08/085/JS07871
7541;WFDBRecords/08/085/JS07872
7542;WFDBRecords/08/085/JS07873
7543;WFDBRecords/08/085/JS07874
7544;WFDBRecords/08/085/JS07875
7545;WFDBRecords/08/085/JS07876
7546;WFDBRecords/08/085/JS07877
7547;WFDBRecords/08/085/JS07878
7548;WFDBRecords/08/085/JS07879
7549;WFDBRecords/08/085/JS07882
7550;WFDBRecords/08/085/JS07883
7551;WFDBRecords/08/085/JS07884
7552;WFDBRecords/08/085/JS07885
7553;WFDBRecords/08/085/JS07886
7554;WFDBRecords/08/085/JS07887
7555;WFDBRecords/08/085/JS07888
7556;WFDBRecords/08/085/JS07889
7557;WFDBRecords/08/085/JS07890
7558;WFDBRecords/08/085/JS07891
7559;WFDBRecords/08/085/JS07892
7560;WFDBRecords/08/085/JS07893
7561;WFDBRecords/08/085/JS07894
7562;WFDBRecords/08/085/JS07895
7563;WFDBRecords/08/085/JS07896
7564;WFDBRecords/08/085/JS07897
7565;WFDBRecords/08/085/JS07898
7566;WFDBRecords/08/085/JS07899
7567;WFDBRecords/08/085/JS07900
7568;WFDBRecords/08/085/JS07901
7569;WFDBRecords/08/085/JS07902
7570;WFDBRecords/08/085/JS07903
7571;WFDBRecords/08/085/JS07904
7572;WFDBRecords/08/085/JS07905
7573;WFDBRecords/08/085/JS07906
7574;WFDBRecords/08/085/JS07907
7575;WFDBRecords/08/085/JS07908
7576;WFDBRecords/08/085/JS07909
7577;WFDBRecords/08/085/JS07910
7578;WFDBRecords/08/085/JS07911
7579;WFDBRecords/08/085/JS07912
7580;WFDBRecords/08/085/JS07913
7581;WFDBRecords/08/085/JS07914
7582;WFDBRecords/08/085/JS07915
7583;WFDBRecords/08/085/JS07916
7584;WFDBRecords/08/085/JS07917
7585;WFDBRecords/08/085/JS07918
7586;WFDBRecords/08/085/JS07919
7587;WFDBRecords/08/085/JS07920
7588;WFDBRecords/08/085/JS07921
7589;WFDBRecords/08/085/JS07922
7590;WFDBRecords/08/085/JS07923
7591;WFDBRecords/08/085/JS07924
7592;WFDBRecords/08/085/JS07925
7593;WFDBRecords/08/085/JS07926
7594;WFDBRecords/08/085/JS07927
7595;WFDBRecords/08/085/JS07928
7596;WFDBRecords/08/085/JS07929
7597;WFDBRecords/08/085/JS07930
7598;WFDBRecords/08/085/JS07931
7599;WFDBRecords/08/085/JS07932
7600;WFDBRecords/08/086/JS07933
7601;WFDBRecords/08/086/JS07934
7602;WFDBRecords/08/086/JS07935
7603;WFDBRecords/08/086/JS07936
7604;WFDBRecords/08/086/JS07937
7605;WFDBRecords/08/086/JS07938
7606;WFDBRecords/08/086/JS07939
7607;WFDBRecords/08/086/JS07941
7608;WFDBRecords/08/086/JS07942
7609;WFDBRecords/08/086/JS07943
7610;WFDBRecords/08/086/JS07944
7611;WFDBRecords/08/086/JS07945
7612;WFDBRecords/08/086/JS07946
7613;WFDBRecords/08/086/JS07947
7614;WFDBRecords/08/086/JS07948
7615;WFDBRecords/08/086/JS07949
7616;WFDBRecords/08/086/JS07950
7617;WFDBRecords/08/086/JS07951
7618;WFDBRecords/08/086/JS07952
7619;WFDBRecords/08/086/JS07953
7620;WFDBRecords/08/086/JS07954
7621;WFDBRecords/08/086/JS07955
7622;WFDBRecords/08/086/JS07956
7623;WFDBRecords/08/086/JS07957
7624;WFDBRecords/08/086/JS07958
7625;WFDBRecords/08/086/JS07959
7626;WFDBRecords/08/086/JS07960
7627;WFDBRecords/08/086/JS07961
7628;WFDBRecords/08/086/JS07962
7629;WFDBRecords/08/086/JS07963
7630;WFDBRecords/08/086/JS07964
7631;WFDBRecords/08/086/JS07965
7632;WFDBRecords/08/086/JS07966
7633;WFDBRecords/08/086/JS07967
7634;WFDBRecords/08/086/JS07968
7635;WFDBRecords/08/086/JS07969
7636;WFDBRecords/08/086/JS07970
7637;WFDBRecords/08/086/JS07971
7638;WFDBRecords/08/086/JS07972
7639;WFDBRecords/08/086/JS07973
7640;WFDBRecords/08/086/JS07974
7641;WFDBRecords/08/086/JS07975
7642;WFDBRecords/08/086/JS07976
7643;WFDBRecords/08/086/JS07977
7644;WFDBRecords/08/086/JS07978
7645;WFDBRecords/08/086/JS07979
7646;WFDBRecords/08/086/JS07980
7647;WFDBRecords/08/086/JS07981
7648;WFDBRecords/08/086/JS07982
7649;WFDBRecords/08/086/JS07983
7650;WFDBRecords/08/086/JS07984
7651;WFDBRecords/08/086/JS07985
7652;WFDBRecords/08/086/JS07986
7653;WFDBRecords/08/086/JS07987
7654;WFDBRecords/08/086/JS07988
7655;WFDBRecords/08/086/JS07989
7656;WFDBRecords/08/086/JS07990
7657;WFDBRecords/08/086/JS07991
7658;WFDBRecords/08/086/JS07992
7659;WFDBRecords/08/086/JS07993
7660;WFDBRecords/08/086/JS07994
7661;WFDBRecords/08/086/JS07995
7662;WFDBRecords/08/086/JS07996
7663;WFDBRecords/08/086/JS07997
7664;WFDBRecords/08/086/JS07998
7665;WFDBRecords/08/086/JS07999
7666;WFDBRecords/08/086/JS08000
7667;WFDBRecords/08/086/JS08001
7668;WFDBRecords/08/086/JS08002
7669;WFDBRecords/08/086/JS08003
7670;WFDBRecords/08/086/JS08004
7671;WFDBRecords/08/086/JS08005
7672;WFDBRecords/08/086/JS08006
7673;WFDBRecords/08/086/JS08007
7674;WFDBRecords/08/086/JS08008
7675;WFDBRecords/08/086/JS08009
7676;WFDBRecords/08/086/JS08010
7677;WFDBRecords/08/086/JS08011
7678;WFDBRecords/08/086/JS08012
7679;WFDBRecords/08/086/JS08013
7680;WFDBRecords/08/086/JS08014
7681;WFDBRecords/08/086/JS08015
7682;WFDBRecords/08/086/JS08016
7683;WFDBRecords/08/086/JS08018
7684;WFDBRecords/08/086/JS08019
7685;WFDBRecords/08/086/JS08020
7686;WFDBRecords/08/086/JS08021
7687;WFDBRecords/08/086/JS08022
7688;WFDBRecords/08/086/JS08023
7689;WFDBRecords/08/086/JS08024
7690;WFDBRecords/08/086/JS08025
7691;WFDBRecords/08/086/JS08026
7692;WFDBRecords/08/086/JS08027
7693;WFDBRecords/08/086/JS08028
7694;WFDBRecords/08/086/JS08029
7695;WFDBRecords/08/086/JS08030
7696;WFDBRecords/08/086/JS08032
7697;WFDBRecords/08/086/JS08033
7698;WFDBRecords/08/086/JS08034
7699;WFDBRecords/08/086/JS08035
7700;WFDBRecords/08/087/JS08036
7701;WFDBRecords/08/087/JS08037
7702;WFDBRecords/08/087/JS08038
7703;WFDBRecords/08/087/JS08039
7704;WFDBRecords/08/087/JS08040
7705;WFDBRecords/08/087/JS08041
7706;WFDBRecords/08/087/JS08042
7707;WFDBRecords/08/087/JS08043
7708;WFDBRecords/08/087/JS08044
7709;WFDBRecords/08/087/JS08045
7710;WFDBRecords/08/087/JS08046
7711;WFDBRecords/08/087/JS08047
7712;WFDBRecords/08/087/JS08048
7713;WFDBRecords/08/087/JS08049
7714;WFDBRecords/08/087/JS08050
7715;WFDBRecords/08/087/JS08051
7716;WFDBRecords/08/087/JS08052
7717;WFDBRecords/08/087/JS08055
7718;WFDBRecords/08/087/JS08056
7719;WFDBRecords/08/087/JS08058
7720;WFDBRecords/08/087/JS08059
7721;WFDBRecords/08/087/JS08060
7722;WFDBRecords/08/087/JS08061
7723;WFDBRecords/08/087/JS08062
7724;WFDBRecords/08/087/JS08063
7725;WFDBRecords/08/087/JS08064
7726;WFDBRecords/08/087/JS08065
7727;WFDBRecords/08/087/JS08066
7728;WFDBRecords/08/087/JS08067
7729;WFDBRecords/08/087/JS08068
7730;WFDBRecords/08/087/JS08069
7731;WFDBRecords/08/087/JS08070
7732;WFDBRecords/08/087/JS08071
7733;WFDBRecords/08/087/JS08072
7734;WFDBRecords/08/087/JS08073
7735;WFDBRecords/08/087/JS08074
7736;WFDBRecords/08/087/JS08075
7737;WFDBRecords/08/087/JS08076
7738;WFDBRecords/08/087/JS08077
7739;WFDBRecords/08/087/JS08078
7740;WFDBRecords/08/087/JS08079
7741;WFDBRecords/08/087/JS08080
7742;WFDBRecords/08/087/JS08081
7743;WFDBRecords/08/087/JS08082
7744;WFDBRecords/08/087/JS08083
7745;WFDBRecords/08/087/JS08084
7746;WFDBRecords/08/087/JS08085
7747;WFDBRecords/08/087/JS08086
7748;WFDBRecords/08/087/JS08087
7749;WFDBRecords/08/087/JS08088
7750;WFDBRecords/08/087/JS08089
7751;WFDBRecords/08/087/JS08090
7752;WFDBRecords/08/087/JS08091
7753;WFDBRecords/08/087/JS08092
7754;WFDBRecords/08/087/JS08093
7755;WFDBRecords/08/087/JS08094
7756;WFDBRecords/08/087/JS08096
7757;WFDBRecords/08/087/JS08097
7758;WFDBRecords/08/087/JS08098
7759;WFDBRecords/08/087/JS08099
7760;WFDBRecords/08/087/JS08100
7761;WFDBRecords/08/087/JS08101
7762;WFDBRecords/08/087/JS08102
7763;WFDBRecords/08/087/JS08103
7764;WFDBRecords/08/087/JS08104
7765;WFDBRecords/08/087/JS08105
7766;WFDBRecords/08/087/JS08106
7767;WFDBRecords/08/087/JS08107
7768;WFDBRecords/08/087/JS08108
7769;WFDBRecords/08/087/JS08109
7770;WFDBRecords/08/087/JS08110
7771;WFDBRecords/08/087/JS08111
7772;WFDBRecords/08/087/JS08112
7773;WFDBRecords/08/087/JS08113
7774;WFDBRecords/08/087/JS08114
7775;WFDBRecords/08/087/JS08115
7776;WFDBRecords/08/087/JS08116
7777;WFDBRecords/08/087/JS08117
7778;WFDBRecords/08/087/JS08118
7779;WFDBRecords/08/087/JS08119
7780;WFDBRecords/08/087/JS08120
7781;WFDBRecords/08/087/JS08121
7782;WFDBRecords/08/087/JS08122
7783;WFDBRecords/08/087/JS08123
7784;WFDBRecords/08/087/JS08124
7785;WFDBRecords/08/087/JS08125
7786;WFDBRecords/08/087/JS08126
7787;WFDBRecords/08/087/JS08127
7788;WFDBRecords/08/087/JS08128
7789;WFDBRecords/08/087/JS08129
7790;WFDBRecords/08/087/JS08130
7791;WFDBRecords/08/087/JS08131
7792;WFDBRecords/08/087/JS08132
7793;WFDBRecords/08/087/JS08133
7794;WFDBRecords/08/087/JS08134
7795;WFDBRecords/08/087/JS08135
7796;WFDBRecords/08/087/JS08136
7797;WFDBRecords/08/087/JS08138
7798;WFDBRecords/08/087/JS08139
7799;WFDBRecords/08/087/JS08140
7800;WFDBRecords/08/088/JS08141
7801;WFDBRecords/08/088/JS08142
7802;WFDBRecords/08/088/JS08143
7803;WFDBRecords/08/088/JS08144
7804;WFDBRecords/08/088/JS08145
7805;WFDBRecords/08/088/JS08146
7806;WFDBRecords/08/088/JS08147
7807;WFDBRecords/08/088/JS08148
7808;WFDBRecords/08/088/JS08149
7809;WFDBRecords/08/088/JS08150
7810;WFDBRecords/08/088/JS08151
7811;WFDBRecords/08/088/JS08152
7812;WFDBRecords/08/088/JS08153
7813;WFDBRecords/08/088/JS08154
7814;WFDBRecords/08/088/JS08155
7815;WFDBRecords/08/088/JS08156
7816;WFDBRecords/08/088/JS08157
7817;WFDBRecords/08/088/JS08158
7818;WFDBRecords/08/088/JS08159
7819;WFDBRecords/08/088/JS08160
7820;WFDBRecords/08/088/JS08161
7821;WFDBRecords/08/088/JS08162
7822;WFDBRecords/08/088/JS08163
7823;WFDBRecords/08/088/JS08164
7824;WFDBRecords/08/088/JS08165
7825;WFDBRecords/08/088/JS08166
7826;WFDBRecords/08/088/JS08167
7827;WFDBRecords/08/088/JS08168
7828;WFDBRecords/08/088/JS08169
7829;WFDBRecords/08/088/JS08170
7830;WFDBRecords/08/088/JS08171
7831;WFDBRecords/08/088/JS08172
7832;WFDBRecords/08/088/JS08173
7833;WFDBRecords/08/088/JS08174
7834;WFDBRecords/08/088/JS08176
7835;WFDBRecords/08/088/JS08177
7836;WFDBRecords/08/088/JS08178
7837;WFDBRecords/08/088/JS08179
7838;WFDBRecords/08/088/JS08180
7839;WFDBRecords/08/088/JS08182
7840;WFDBRecords/08/088/JS08183
7841;WFDBRecords/08/088/JS08184
7842;WFDBRecords/08/088/JS08185
7843;WFDBRecords/08/088/JS08186
7844;WFDBRecords/08/088/JS08187
7845;WFDBRecords/08/088/JS08188
7846;WFDBRecords/08/088/JS08189
7847;WFDBRecords/08/088/JS08190
7848;WFDBRecords/08/088/JS08191
7849;WFDBRecords/08/088/JS08192
7850;WFDBRecords/08/088/JS08193
7851;WFDBRecords/08/088/JS08194
7852;WFDBRecords/08/088/JS08195
7853;WFDBRecords/08/088/JS08196
7854;WFDBRecords/08/088/JS08197
7855;WFDBRecords/08/088/JS08198
7856;WFDBRecords/08/088/JS08199
7857;WFDBRecords/08/088/JS08200
7858;WFDBRecords/08/088/JS08201
7859;WFDBRecords/08/088/JS08202
7860;WFDBRecords/08/088/JS08203
7861;WFDBRecords/08/088/JS08204
7862;WFDBRecords/08/088/JS08205
7863;WFDBRecords/08/088/JS08206
7864;WFDBRecords/08/088/JS08207
7865;WFDBRecords/08/088/JS08208
7866;WFDBRecords/08/088/JS08209
7867;WFDBRecords/08/088/JS08210
7868;WFDBRecords/08/088/JS08211
7869;WFDBRecords/08/088/JS08212
7870;WFDBRecords/08/088/JS08213
7871;WFDBRecords/08/088/JS08214
7872;WFDBRecords/08/088/JS08215
7873;WFDBRecords/08/088/JS08216
7874;WFDBRecords/08/088/JS08217
7875;WFDBRecords/08/088/JS08218
7876;WFDBRecords/08/088/JS08219
7877;WFDBRecords/08/088/JS08220
7878;WFDBRecords/08/088/JS08221
7879;WFDBRecords/08/088/JS08222
